tgDataLogger2 started logging at time 04092024_094046, with 30 sensors on 1 senseable objects.
time,0_rod(prism_rod).X,0_rod(prism_rod).Y,0_rod(prism_rod).Z,0_rod(prism_rod).Euler1,0_rod(prism_rod).Euler2,0_rod(prism_rod).Euler3,0_rod(prism_rod).mass,1_rod(prism_rod).X,1_rod(prism_rod).Y,1_rod(prism_rod).Z,1_rod(prism_rod).Euler1,1_rod(prism_rod).Euler2,1_rod(prism_rod).Euler3,1_rod(prism_rod).mass,2_rod(prism_rod).X,2_rod(prism_rod).Y,2_rod(prism_rod).Z,2_rod(prism_rod).Euler1,2_rod(prism_rod).Euler2,2_rod(prism_rod).Euler3,2_rod(prism_rod).mass,3_rod(prism_rod).X,3_rod(prism_rod).Y,3_rod(prism_rod).Z,3_rod(prism_rod).Euler1,3_rod(prism_rod).Euler2,3_rod(prism_rod).Euler3,3_rod(prism_rod).mass,4_rod(prism_rod).X,4_rod(prism_rod).Y,4_rod(prism_rod).Z,4_rod(prism_rod).Euler1,4_rod(prism_rod).Euler2,4_rod(prism_rod).Euler3,4_rod(prism_rod).mass,5_rod(prism_rod).X,5_rod(prism_rod).Y,5_rod(prism_rod).Z,5_rod(prism_rod).Euler1,5_rod(prism_rod).Euler2,5_rod(prism_rod).Euler3,5_rod(prism_rod).mass,6_SCA(springs).RestLen,6_SCA(springs).CurrLen,6_SCA(springs).Tension,7_SCA(springs).RestLen,7_SCA(springs).CurrLen,7_SCA(springs).Tension,8_SCA(springs).RestLen,8_SCA(springs).CurrLen,8_SCA(springs).Tension,9_SCA(springs).RestLen,9_SCA(springs).CurrLen,9_SCA(springs).Tension,10_SCA(springs).RestLen,10_SCA(springs).CurrLen,10_SCA(springs).Tension,11_SCA(springs).RestLen,11_SCA(springs).CurrLen,11_SCA(springs).Tension,12_SCA(springs).RestLen,12_SCA(springs).CurrLen,12_SCA(springs).Tension,13_SCA(springs).RestLen,13_SCA(springs).CurrLen,13_SCA(springs).Tension,14_SCA(springs).RestLen,14_SCA(springs).CurrLen,14_SCA(springs).Tension,15_SCA(springs).RestLen,15_SCA(springs).CurrLen,15_SCA(springs).Tension,16_SCA(springs).RestLen,16_SCA(springs).CurrLen,16_SCA(springs).Tension,17_SCA(springs).RestLen,17_SCA(springs).CurrLen,17_SCA(springs).Tension,18_SCA(springs).RestLen,18_SCA(springs).CurrLen,18_SCA(springs).Tension,19_SCA(springs).RestLen,19_SCA(springs).CurrLen,19_SCA(springs).Tension,20_SCA(springs).RestLen,20_SCA(springs).CurrLen,20_SCA(springs).Tension,21_SCA(springs).RestLen,21_SCA(springs).CurrLen,21_SCA(springs).Tension,22_SCA(springs).RestLen,22_SCA(springs).CurrLen,22_SCA(springs).Tension,23_SCA(springs).RestLen,23_SCA(springs).CurrLen,23_SCA(springs).Tension,24_SCA(springs).RestLen,24_SCA(springs).CurrLen,24_SCA(springs).Tension,25_SCA(springs).RestLen,25_SCA(springs).CurrLen,25_SCA(springs).Tension,26_SCA(springs).RestLen,26_SCA(springs).CurrLen,26_SCA(springs).Tension,27_SCA(activated_cable).RestLen,27_SCA(activated_cable).CurrLen,27_SCA(activated_cable).Tension,28_SCA(activated_cable).RestLen,28_SCA(activated_cable).CurrLen,28_SCA(activated_cable).Tension,29_SCA(activated_cable).RestLen,29_SCA(activated_cable).CurrLen,29_SCA(activated_cable).Tension,
10.4052,0.334131,3.0074,0.0962132,-1.11711,-1.0831,1.93704,0.0326286,2.15373,4.47046,1.05335,-1.11161,-1.08476,1.94483,0.0326286,1.20575,4.47046,-0.441431,-1.52085,-0.95411,0.721856,0.0326286,1.28664,3.0074,1.61296,-1.50802,-0.964535,0.713859,0.0326286,2.12393,3.0074,0.0296865,-1.31088,0.616449,1.68529,0.0326286,0.385222,4.47046,1.12694,-1.31624,0.60502,1.68663,0.0326286,2.94258,2.96991,49.1794,2.94258,2.96991,49.1787,2.94258,2.96991,49.1805,2.94258,2.96996,49.2747,2.94258,2.97053,50.3043,2.94258,2.96996,49.2748,2.94258,2.97053,50.3043,2.94258,2.97009,49.5038,2.94258,2.97108,51.2894,2.94258,2.9692,47.912,2.94258,2.96996,49.2747,2.94258,2.97053,50.3042,2.94258,2.97108,51.2892,2.94258,2.97009,49.5039,2.94258,2.9692,47.9121,2.94258,2.9703,49.8842,2.94258,2.9703,49.8841,2.94258,2.9703,49.884,2.94258,2.97009,49.5039,2.94258,2.97108,51.2893,2.94258,2.9692,47.9119,2.99814,3.00025,42.2248,2.99814,3.00025,42.2252,2.99814,3.00025,42.225,
10.6053,0.333465,3.0074,0.0968891,-1.11572,-1.08272,1.93544,0.0326286,2.15442,4.47088,1.05271,-1.11011,-1.08438,1.94313,0.0326286,1.20486,4.47088,-0.441687,-1.5196,-0.954062,0.720334,0.0326286,1.28757,3.0074,1.61322,-1.5068,-0.964509,0.712378,0.0326286,2.1237,3.0074,0.0287731,-1.31143,0.616679,1.6843,0.0326286,0.385457,4.47088,1.12786,-1.31684,0.605245,1.6856,0.0326286,2.94258,2.96984,49.0669,2.94258,2.96984,49.0662,2.94258,2.96984,49.068,2.94258,2.96997,49.298,2.94258,2.97055,50.336,2.94258,2.96997,49.2981,2.94258,2.97055,50.336,2.94258,2.97009,49.5033,2.94258,2.97107,51.2705,2.94258,2.96916,47.8351,2.94258,2.96997,49.298,2.94258,2.97055,50.3359,2.94258,2.97107,51.2704,2.94258,2.97009,49.5033,2.94258,2.96916,47.8353,2.94258,2.9703,49.8867,2.94258,2.9703,49.8866,2.94258,2.9703,49.8866,2.94258,2.97009,49.5033,2.94258,2.97107,51.2704,2.94258,2.96916,47.835,2.99814,3.00031,43.3462,2.99814,3.00031,43.3466,2.99814,3.00031,43.3464,
10.8054,0.333124,3.0074,0.097741,-1.11423,-1.08231,1.93377,0.0326286,2.15477,4.47075,1.05187,-1.10863,-1.08399,1.94145,0.0326286,1.20397,4.47075,-0.441544,-1.51837,-0.954016,0.718817,0.0326286,1.28849,3.0074,1.61311,-1.50554,-0.964458,0.710826,0.0326286,2.12316,3.0074,0.0280517,-1.31203,0.616895,1.68324,0.0326286,0.386037,4.47075,1.12858,-1.31743,0.605463,1.68456,0.0326286,2.94258,2.9699,49.1757,2.94258,2.9699,49.1749,2.94258,2.9699,49.1767,2.94258,2.96996,49.2689,2.94258,2.97053,50.2984,2.94258,2.96996,49.269,2.94258,2.97053,50.2984,2.94258,2.97008,49.4986,2.94258,2.97107,51.2823,2.94258,2.9692,47.9094,2.94258,2.96996,49.269,2.94258,2.97053,50.2984,2.94258,2.97107,51.2822,2.94258,2.97008,49.4987,2.94258,2.9692,47.9095,2.94258,2.97029,49.8787,2.94258,2.97029,49.8786,2.94258,2.97029,49.8786,2.94258,2.97008,49.4987,2.94258,2.97107,51.2822,2.94258,2.9692,47.9093,2.99814,3.00025,42.2501,2.99814,3.00025,42.2505,2.99814,3.00025,42.2503,
11.0055,0.332682,3.0074,0.0986857,-1.11249,-1.08189,1.93179,0.0326286,2.15524,4.47071,1.05096,-1.10692,-1.08353,1.93952,0.0326286,1.20296,4.47071,-0.441473,-1.51694,-0.953965,0.717074,0.0326286,1.28955,3.0074,1.61304,-1.50406,-0.96437,0.709047,0.0326286,2.12259,3.0074,0.0271973,-1.31275,0.617165,1.68204,0.0326286,0.386617,4.47072,1.12944,-1.3181,0.605718,1.68337,0.0326286,2.94258,2.96985,49.0712,2.94258,2.96985,49.0704,2.94258,2.96985,49.0721,2.94258,2.96997,49.2994,2.94258,2.97055,50.3395,2.94258,2.96997,49.2995,2.94258,2.97055,50.3396,2.94258,2.97009,49.5049,2.94258,2.97107,51.2741,2.94258,2.96916,47.838,2.94258,2.96997,49.2995,2.94258,2.97055,50.3395,2.94258,2.97107,51.274,2.94258,2.97009,49.505,2.94258,2.96916,47.8381,2.94258,2.9703,49.8892,2.94258,2.9703,49.8891,2.94258,2.9703,49.8891,2.94258,2.97009,49.505,2.94258,2.97107,51.274,2.94258,2.96916,47.8379,2.99814,3.00031,43.3324,2.99814,3.00031,43.3327,2.99814,3.00031,43.3325,
11.2056,0.332216,3.0074,0.0994142,-1.11115,-1.08149,1.93027,0.0326286,2.15571,4.47083,1.05024,-1.10552,-1.08316,1.93793,0.0326286,1.20212,4.47083,-0.441503,-1.51577,-0.953916,0.715642,0.0326286,1.29042,3.0074,1.6131,-1.50291,-0.96434,0.707615,0.0326286,2.12221,3.0074,0.026428,-1.31328,0.617363,1.68107,0.0326286,0.387025,4.47083,1.13021,-1.31866,0.605924,1.6824,0.0326286,2.94258,2.9699,49.1719,2.94258,2.9699,49.171,2.94258,2.9699,49.1727,2.94258,2.96996,49.2698,2.94258,2.97053,50.2963,2.94258,2.96996,49.2699,2.94258,2.97053,50.2963,2.94258,2.97008,49.499,2.94258,2.97107,51.2808,2.94258,2.9692,47.9067,2.94258,2.96996,49.2699,2.94258,2.97053,50.2962,2.94258,2.97107,51.2807,2.94258,2.97008,49.499,2.94258,2.9692,47.9068,2.94258,2.97029,49.8779,2.94258,2.97029,49.8778,2.94258,2.97029,49.8778,2.94258,2.97008,49.4991,2.94258,2.97107,51.2807,2.94258,2.9692,47.9065,2.99814,3.00025,42.2554,2.99814,3.00025,42.2557,2.99814,3.00025,42.2555,
11.4057,0.331837,3.0074,0.100399,-1.10939,-1.08107,1.92828,0.0326286,2.15612,4.47069,1.04928,-1.10381,-1.0827,1.936,0.0326286,1.2011,4.47069,-0.441354,-1.51434,-0.953863,0.713886,0.0326286,1.29148,3.0074,1.61296,-1.5014,-0.964245,0.705812,0.0326286,2.12157,3.0074,0.0256066,-1.31402,0.617635,1.67985,0.0326286,0.387678,4.47069,1.13104,-1.31934,0.606178,1.6812,0.0326286,2.94258,2.96985,49.0747,2.94258,2.96985,49.0738,2.94258,2.96985,49.0755,2.94258,2.96997,49.2974,2.94258,2.97055,50.3406,2.94258,2.96997,49.2975,2.94258,2.97055,50.3407,2.94258,2.97009,49.5036,2.94258,2.97107,51.2744,2.94258,2.96916,47.8404,2.94258,2.96997,49.2975,2.94258,2.97055,50.3406,2.94258,2.97107,51.2742,2.94258,2.97009,49.5036,2.94258,2.96916,47.8404,2.94258,2.9703,49.889,2.94258,2.9703,49.8889,2.94258,2.9703,49.8889,2.94258,2.97009,49.5036,2.94258,2.97107,51.2743,2.94258,2.96916,47.8402,2.99814,3.00031,43.3315,2.99814,3.00031,43.3318,2.99814,3.00031,43.3317,
11.6058,0.331349,3.0074,0.101136,-1.10802,-1.08067,1.92672,0.0326286,2.15661,4.47083,1.04856,-1.10238,-1.08232,1.93439,0.0326286,1.20024,4.47083,-0.441404,-1.51315,-0.953812,0.712426,0.0326286,1.29237,3.0074,1.61303,-1.50022,-0.964207,0.704349,0.0326286,2.1212,3.0074,0.0248131,-1.31457,0.617837,1.67886,0.0326286,0.388077,4.47083,1.13182,-1.31991,0.606388,1.6802,0.0326286,2.94258,2.9699,49.1692,2.94258,2.9699,49.1683,2.94258,2.9699,49.17,2.94258,2.96996,49.2722,2.94258,2.97053,50.2958,2.94258,2.96996,49.2723,2.94258,2.97053,50.2958,2.94258,2.97008,49.5007,2.94258,2.97107,51.2812,2.94258,2.9692,47.9048,2.94258,2.96996,49.2722,2.94258,2.97053,50.2957,2.94258,2.97107,51.2811,2.94258,2.97009,49.5007,2.94258,2.9692,47.9049,2.94258,2.97029,49.8786,2.94258,2.97029,49.8785,2.94258,2.97029,49.8785,2.94258,2.97009,49.5007,2.94258,2.97107,51.2811,2.94258,2.9692,47.9046,2.99814,3.00025,42.2538,2.99814,3.00025,42.2541,2.99814,3.00025,42.254,
11.8059,0.330973,3.0074,0.102089,-1.10632,-1.08024,1.9248,0.0326286,2.15701,4.4707,1.04763,-1.10073,-1.08187,1.9325,0.0326286,1.19924,4.4707,-0.441264,-1.51176,-0.953757,0.710714,0.0326286,1.2934,3.0074,1.6129,-1.49877,-0.964121,0.702602,0.0326286,2.12059,3.0074,0.0240072,-1.31527,0.618101,1.67767,0.0326286,0.38871,4.4707,1.13263,-1.32058,0.606634,1.67903,0.0326286,2.94258,2.96985,49.0768,2.94258,2.96985,49.0759,2.94258,2.96985,49.0775,2.94258,2.96997,49.2952,2.94258,2.97055,50.3408,2.94258,2.96997,49.2953,2.94258,2.97055,50.3408,2.94258,2.97009,49.5019,2.94258,2.97107,51.2737,2.94258,2.96916,47.8418,2.94258,2.96997,49.2952,2.94258,2.97055,50.3407,2.94258,2.97107,51.2735,2.94258,2.97009,49.5019,2.94258,2.96916,47.8419,2.94258,2.9703,49.8881,2.94258,2.9703,49.8881,2.94258,2.9703,49.888,2.94258,2.97009,49.5019,2.94258,2.97107,51.2736,2.94258,2.96916,47.8417,2.99814,3.00031,43.3342,2.99814,3.00031,43.3346,2.99814,3.00031,43.3344,
12.006,0.330497,3.0074,0.102866,-1.10489,-1.07983,1.92317,0.0326286,2.1575,4.47081,1.04687,-1.09926,-1.08148,1.93084,0.0326286,1.19836,4.47081,-0.441288,-1.51052,-0.953702,0.709205,0.0326286,1.29433,3.0074,1.61294,-1.49753,-0.964067,0.701077,0.0326286,2.12018,3.0074,0.0232031,-1.31586,0.618309,1.67663,0.0326286,0.389147,4.47081,1.13343,-1.32117,0.60685,1.678,0.0326286,2.94258,2.9699,49.1677,2.94258,2.9699,49.1668,2.94258,2.9699,49.1683,2.94258,2.96996,49.2742,2.94258,2.97053,50.2958,2.94258,2.96996,49.2743,2.94258,2.97053,50.2959,2.94258,2.97009,49.5022,2.94258,2.97107,51.282,2.94258,2.9692,47.9037,2.94258,2.96996,49.2742,2.94258,2.97053,50.2958,2.94258,2.97107,51.2818,2.94258,2.97009,49.5023,2.94258,2.9692,47.9037,2.94258,2.9703,49.8795,2.94258,2.9703,49.8794,2.94258,2.9703,49.8793,2.94258,2.97009,49.5023,2.94258,2.97107,51.2819,2.94258,2.9692,47.9035,2.99814,3.00025,42.2509,2.99814,3.00025,42.2512,2.99814,3.00025,42.2511,
12.2061,0.330106,3.0074,0.10378,-1.10327,-1.07941,1.92133,0.0326286,2.15791,4.47072,1.04597,-1.09765,-1.08104,1.92902,0.0326286,1.19739,4.47072,-0.441177,-1.50917,-0.953645,0.70754,0.0326286,1.29533,3.0074,1.61284,-1.49613,-0.963991,0.699388,0.0326286,2.11961,3.0074,0.0224033,-1.31653,0.618564,1.67549,0.0326286,0.389742,4.47072,1.13423,-1.32181,0.607088,1.67686,0.0326286,2.94258,2.96985,49.078,2.94258,2.96985,49.0771,2.94258,2.96985,49.0786,2.94258,2.96997,49.2935,2.94258,2.97055,50.3406,2.94258,2.96997,49.2936,2.94258,2.97055,50.3406,2.94258,2.97008,49.5006,2.94258,2.97107,51.273,2.94258,2.96916,47.8427,2.94258,2.96997,49.2936,2.94258,2.97055,50.3406,2.94258,2.97107,51.2728,2.94258,2.97008,49.5007,2.94258,2.96916,47.8427,2.94258,2.9703,49.8874,2.94258,2.9703,49.8873,2.94258,2.9703,49.8872,2.94258,2.97008,49.5007,2.94258,2.97107,51.2729,2.94258,2.96916,47.8425,2.99814,3.00031,43.3371,2.99814,3.00031,43.3374,2.99814,3.00031,43.3372,
12.4062,0.329648,3.0074,0.104592,-1.10177,-1.07899,1.91964,0.0326286,2.15838,4.47079,1.04518,-1.09615,-1.08063,1.92732,0.0326286,1.19648,4.47079,-0.441171,-1.5079,-0.953588,0.705991,0.0326286,1.29628,3.0074,1.61285,-1.49485,-0.963924,0.697814,0.0326286,2.11915,3.0074,0.0215954,-1.31715,0.618778,1.67442,0.0326286,0.390217,4.47079,1.13503,-1.32242,0.60731,1.6758,0.0326286,2.94258,2.9699,49.167,2.94258,2.9699,49.166,2.94258,2.9699,49.1675,2.94258,2.96996,49.2755,2.94258,2.97053,50.296,2.94258,2.96996,49.2755,2.94258,2.97053,50.2961,2.94258,2.97009,49.5032,2.94258,2.97107,51.2826,2.94258,2.9692,47.9031,2.94258,2.96996,49.2755,2.94258,2.97053,50.296,2.94258,2.97107,51.2824,2.94258,2.97009,49.5033,2.94258,2.9692,47.9031,2.94258,2.9703,49.8801,2.94258,2.9703,49.88,2.94258,2.9703,49.88,2.94258,2.97009,49.5033,2.94258,2.97107,51.2825,2.94258,2.9692,47.9029,2.99814,3.00025,42.2486,2.99814,3.00025,42.2489,2.99814,3.00025,42.2488,
12.6063,0.329244,3.0074,0.105476,-1.10021,-1.07857,1.91786,0.0326286,2.1588,4.47074,1.0443,-1.09457,-1.08019,1.92553,0.0326286,1.19553,4.47074,-0.441086,-1.50657,-0.953529,0.704358,0.0326286,1.29726,3.0074,1.61277,-1.49348,-0.963854,0.696165,0.0326286,2.11861,3.0074,0.0207972,-1.3178,0.619027,1.6733,0.0326286,0.390782,4.47074,1.13583,-1.32306,0.607542,1.67468,0.0326286,2.94258,2.96985,49.0786,2.94258,2.96985,49.0776,2.94258,2.96985,49.0791,2.94258,2.96997,49.2926,2.94258,2.97055,50.3404,2.94258,2.96997,49.2927,2.94258,2.97055,50.3404,2.94258,2.97008,49.4998,2.94258,2.97107,51.2724,2.94258,2.96916,47.843,2.94258,2.96997,49.2926,2.94258,2.97055,50.3404,2.94258,2.97107,51.2723,2.94258,2.97008,49.4999,2.94258,2.96916,47.8431,2.94258,2.9703,49.8869,2.94258,2.9703,49.8868,2.94258,2.9703,49.8867,2.94258,2.97008,49.4999,2.94258,2.97107,51.2724,2.94258,2.96916,47.8429,2.99814,3.00031,43.339,2.99814,3.00031,43.3393,2.99814,3.00031,43.3392,
12.8064,0.3288,3.0074,0.106312,-1.09868,-1.07815,1.91614,0.0326286,2.15926,4.47077,1.04349,-1.09305,-1.07978,1.92381,0.0326286,1.19461,4.47077,-0.441058,-1.50529,-0.953469,0.702785,0.0326286,1.29822,3.0074,1.61276,-1.49218,-0.963778,0.69456,0.0326286,2.11813,3.0074,0.0199885,-1.31843,0.619244,1.6722,0.0326286,0.391284,4.47077,1.13663,-1.32367,0.607766,1.6736,0.0326286,2.94258,2.9699,49.1667,2.94258,2.9699,49.1657,2.94258,2.9699,49.1671,2.94258,2.96996,49.2762,2.94258,2.97053,50.2962,2.94258,2.96996,49.2762,2.94258,2.97053,50.2962,2.94258,2.97009,49.5038,2.94258,2.97108,51.283,2.94258,2.9692,47.9029,2.94258,2.96996,49.2762,2.94258,2.97053,50.2961,2.94258,2.97108,51.2828,2.94258,2.97009,49.5038,2.94258,2.9692,47.9029,2.94258,2.9703,49.8805,2.94258,2.9703,49.8804,2.94258,2.9703,49.8803,2.94258,2.97009,49.5038,2.94258,2.97108,51.2829,2.94258,2.9692,47.9027,2.99814,3.00025,42.2472,2.99814,3.00025,42.2474,2.99814,3.00025,42.2474,
13.0065,0.328387,3.0074,0.107179,-1.09715,-1.07773,1.91438,0.0326286,2.15969,4.47075,1.04263,-1.0915,-1.07934,1.92205,0.0326286,1.19367,4.47075,-0.440988,-1.50397,-0.953407,0.70117,0.0326286,1.2992,3.0074,1.61269,-1.49083,-0.96371,0.692935,0.0326286,2.11761,3.0074,0.0191902,-1.31907,0.619488,1.6711,0.0326286,0.391831,4.47075,1.13742,-1.32431,0.607994,1.6725,0.0326286,2.94258,2.96985,49.0789,2.94258,2.96985,49.0778,2.94258,2.96985,49.0793,2.94258,2.96997,49.2921,2.94258,2.97055,50.3403,2.94258,2.96997,49.2922,2.94258,2.97055,50.3403,2.94258,2.97008,49.4994,2.94258,2.97107,51.2721,2.94258,2.96916,47.8432,2.94258,2.96997,49.2921,2.94258,2.97055,50.3402,2.94258,2.97107,51.272,2.94258,2.97008,49.4995,2.94258,2.96916,47.8432,2.94258,2.9703,49.8866,2.94258,2.9703,49.8865,2.94258,2.9703,49.8865,2.94258,2.97008,49.4995,2.94258,2.97107,51.2721,2.94258,2.96916,47.843,2.99814,3.00031,43.3402,2.99814,3.00031,43.3405,2.99814,3.00031,43.3404,
13.2066,0.327953,3.0074,0.108028,-1.09561,-1.0773,1.91265,0.0326286,2.16014,4.47077,1.0418,-1.08997,-1.07892,1.92032,0.0326286,1.19274,4.47077,-0.440946,-1.50268,-0.953345,0.699584,0.0326286,1.30017,3.0074,1.61266,-1.48951,-0.963628,0.691314,0.0326286,2.11711,3.0074,0.0183815,-1.31972,0.619707,1.66999,0.0326286,0.392349,4.47077,1.13822,-1.32493,0.608219,1.67141,0.0326286,2.94258,2.9699,49.1667,2.94258,2.9699,49.1656,2.94258,2.9699,49.167,2.94258,2.96996,49.2765,2.94258,2.97053,50.2963,2.94258,2.96996,49.2766,2.94258,2.97053,50.2963,2.94258,2.97009,49.504,2.94258,2.97108,51.2832,2.94258,2.9692,47.9028,2.94258,2.96996,49.2765,2.94258,2.97053,50.2963,2.94258,2.97108,51.283,2.94258,2.97009,49.5041,2.94258,2.9692,47.9028,2.94258,2.9703,49.8806,2.94258,2.9703,49.8806,2.94258,2.9703,49.8805,2.94258,2.97009,49.5041,2.94258,2.97108,51.2831,2.94258,2.9692,47.9026,2.99814,3.00025,42.2464,2.99814,3.00025,42.2466,2.99814,3.00025,42.2466,
13.4067,0.327535,3.0074,0.108885,-1.0941,-1.07688,1.91092,0.0326286,2.16058,4.47076,1.04095,-1.08843,-1.07849,1.91857,0.0326286,1.1918,4.47076,-0.440886,-1.50137,-0.953281,0.697979,0.0326286,1.30114,3.0074,1.61261,-1.48817,-0.96356,0.689701,0.0326286,2.1166,3.0074,0.0175826,-1.32035,0.619949,1.6689,0.0326286,0.392887,4.47076,1.13901,-1.32556,0.608445,1.67031,0.0326286,2.94258,2.96985,49.0791,2.94258,2.96985,49.0779,2.94258,2.96985,49.0793,2.94258,2.96997,49.2919,2.94258,2.97055,50.3402,2.94258,2.96997,49.2919,2.94258,2.97055,50.3402,2.94258,2.97008,49.4993,2.94258,2.97107,51.272,2.94258,2.96916,47.8432,2.94258,2.96997,49.2919,2.94258,2.97055,50.3402,2.94258,2.97107,51.2719,2.94258,2.97008,49.4993,2.94258,2.96916,47.8432,2.94258,2.9703,49.8864,2.94258,2.9703,49.8864,2.94258,2.9703,49.8863,2.94258,2.97008,49.4993,2.94258,2.97107,51.272,2.94258,2.96916,47.8431,2.99814,3.00031,43.3408,2.99814,3.00031,43.341,2.99814,3.00031,43.341,
13.6068,0.327107,3.0074,0.10974,-1.09255,-1.07645,1.90917,0.0326286,2.16102,4.47076,1.0401,-1.08691,-1.07806,1.91684,0.0326286,1.19087,4.47076,-0.440836,-1.50007,-0.953216,0.696387,0.0326286,1.30211,3.0074,1.61256,-1.48685,-0.963474,0.688072,0.0326286,2.11609,3.0074,0.0167742,-1.321,0.620167,1.66779,0.0326286,0.393414,4.47076,1.13981,-1.32618,0.60867,1.66922,0.0326286,2.94258,2.9699,49.1667,2.94258,2.9699,49.1655,2.94258,2.9699,49.1669,2.94258,2.96996,49.2766,2.94258,2.97053,50.2964,2.94258,2.96996,49.2767,2.94258,2.97053,50.2964,2.94258,2.97009,49.5041,2.94258,2.97108,51.2833,2.94258,2.9692,47.9028,2.94258,2.96996,49.2766,2.94258,2.97053,50.2963,2.94258,2.97108,51.2831,2.94258,2.97009,49.5042,2.94258,2.9692,47.9028,2.94258,2.9703,49.8807,2.94258,2.9703,49.8807,2.94258,2.9703,49.8806,2.94258,2.97009,49.5042,2.94258,2.97108,51.2832,2.94258,2.9692,47.9026,2.99814,3.00025,42.246,2.99814,3.00025,42.2463,2.99814,3.00025,42.2462,
13.8069,0.326687,3.0074,0.110593,-1.09105,-1.07603,1.90745,0.0326286,2.16146,4.47076,1.03926,-1.08538,-1.07763,1.9151,0.0326286,1.18994,4.47076,-0.440779,-1.49877,-0.95315,0.694786,0.0326286,1.30308,3.0074,1.61251,-1.48552,-0.963405,0.686465,0.0326286,2.11558,3.0074,0.0159748,-1.32163,0.620407,1.66669,0.0326286,0.393949,4.47076,1.1406,-1.32681,0.608894,1.66812,0.0326286,2.94258,2.96985,49.0791,2.94258,2.96985,49.0779,2.94258,2.96985,49.0793,2.94258,2.96997,49.2918,2.94258,2.97055,50.3402,2.94258,2.96997,49.2918,2.94258,2.97055,50.3402,2.94258,2.97008,49.4992,2.94258,2.97107,51.2719,2.94258,2.96916,47.8433,2.94258,2.96997,49.2918,2.94258,2.97055,50.3401,2.94258,2.97107,51.2718,2.94258,2.97008,49.4992,2.94258,2.96916,47.8432,2.94258,2.9703,49.8864,2.94258,2.9703,49.8863,2.94258,2.9703,49.8863,2.94258,2.97008,49.4992,2.94258,2.97107,51.2719,2.94258,2.96916,47.8431,2.99814,3.00031,43.341,2.99814,3.00031,43.3413,2.99814,3.00031,43.3412,
14.007,0.326262,3.0074,0.111451,-1.08951,-1.07559,1.90571,0.0326286,2.1619,4.47076,1.03841,-1.08386,-1.07719,1.91337,0.0326286,1.189,4.47076,-0.440726,-1.49747,-0.953083,0.693192,0.0326286,1.30405,3.0074,1.61246,-1.48419,-0.963316,0.684832,0.0326286,2.11507,3.0074,0.0151666,-1.32229,0.620624,1.66558,0.0326286,0.394481,4.47076,1.14139,-1.32744,0.609118,1.66702,0.0326286,2.94258,2.9699,49.1668,2.94258,2.9699,49.1656,2.94258,2.9699,49.1669,2.94258,2.96996,49.2767,2.94258,2.97053,50.2964,2.94258,2.96996,49.2768,2.94258,2.97053,50.2964,2.94258,2.97009,49.5042,2.94258,2.97108,51.2833,2.94258,2.9692,47.9028,2.94258,2.96996,49.2767,2.94258,2.97053,50.2963,2.94258,2.97108,51.2832,2.94258,2.97009,49.5042,2.94258,2.9692,47.9027,2.94258,2.9703,49.8808,2.94258,2.9703,49.8807,2.94258,2.9703,49.8806,2.94258,2.97009,49.5042,2.94258,2.97108,51.2833,2.94258,2.9692,47.9026,2.99814,3.00025,42.2459,2.99814,3.00025,42.2461,2.99814,3.00025,42.2461,
14.2071,0.325843,3.0074,0.112302,-1.08801,-1.07517,1.904,0.0326286,2.16233,4.47076,1.03756,-1.08233,-1.07676,1.91164,0.0326286,1.18807,4.47076,-0.44067,-1.49616,-0.953014,0.691592,0.0326286,1.30502,3.0074,1.61241,-1.48286,-0.963245,0.683228,0.0326286,2.11456,3.0074,0.0143667,-1.32292,0.620863,1.66448,0.0326286,0.395015,4.47076,1.14218,-1.32807,0.609341,1.66592,0.0326286,2.94258,2.96985,49.0792,2.94258,2.96985,49.0779,2.94258,2.96985,49.0792,2.94258,2.96997,49.2918,2.94258,2.97055,50.3402,2.94258,2.96997,49.2918,2.94258,2.97055,50.3401,2.94258,2.97008,49.4992,2.94258,2.97107,51.2719,2.94258,2.96916,47.8433,2.94258,2.96997,49.2917,2.94258,2.97055,50.3401,2.94258,2.97107,51.2718,2.94258,2.97008,49.4992,2.94258,2.96916,47.8432,2.94258,2.9703,49.8864,2.94258,2.9703,49.8863,2.94258,2.9703,49.8862,2.94258,2.97008,49.4992,2.94258,2.97107,51.2719,2.94258,2.96916,47.8431,2.99814,3.00031,43.3411,2.99814,3.00031,43.3413,2.99814,3.00031,43.3413,
